Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.928918165,0.037769051369313744,0.002024755316428206,0.11584834339326022,
0.939096864,0.06086101689043391,-0.0596717592577522,0.3225218143630464,
0.949173271,-0.0662328636002322,0.03653849391139469,-0.07525510099979726,
0.959299262,-0.1181085748753373,-0.0014149866263316324,0.043225332041959774,
0.969387648,-0.02553385095051322,0.014190898596426138,0.2529312482995838,
0.979545983,-0.10087225786845998,-0.015462337923701386,0.11806918076857364,
0.989426817,-0.011744798090069425,-0.02003131428770684,0.05997887366759258,
0.999524735,-0.00556511351745044,0.02228217427402765,-0.16653716473780023,
1.009773017,0.037685853884373385,-0.008989317381620163,-0.041292475930864825,
1.019860153,-0.24183262773692268,-0.04932941052455883,-0.033033980744692215,
1.030007446,0.1436375030808476,0.02948948500045792,-0.48994494582622217,
1.04004078,-0.042149634247396206,-0.026207806607177614,0.17116049841714798,
1.050008229,0.17313932392170128,-0.0018126324336455446,0.15225127471028088,
1.060110991,-0.08750118503435377,0.09431796203885666,-0.18082578076888467,
1.070197763,0.052582176014074306,-0.043298030200924945,-0.14849134360924765,
1.080465055,-0.011564372790425131,-0.0193155362632485,0.7431194617336949,
1.090408806,0.036717177381063226,0.003701183841497757,-0.3287084711403878,
1.100503755,0.014050842086430176,-0.004700496875547522,0.2886567582439401,
1.110595788,-0.07686594366236069,0.08434622281129905,-0.5275577171841448,
1.120816518,0.15302772033847542,-0.043613979869399494,0.7233403313796369,
1.130867196,-0.10742119062036538,0.0034160418086735117,-0.6280057439294939,
1.140985686,0.09793773878145007,-0.03557439225725431,0.6659662239482014,
1.151270531,-0.08254016468105485,0.051985662557187895,-0.9152403265055007,
1.161070115,0.06421243624545916,-0.027364477413890198,0.7617896723893498,
1.171295325,-0.18230413018339647,0.004923474869730118,-0.5551083621861768,
1.181416211,0.15678380037408055,-0.01138410800170736,0.5442403366182464,
1.191488452,-0.12356994763961648,0.01004632645073067,-0.18901568968977855,
1.201602359,0.07352656649787255,-0.022608720594862852,-0.1818583037049475,
1.211690902,-0.010131760221806937,-0.014256257481749662,0.11883296763174656,
1.221808715,0.034032548441817134,0.015410056775907038,0.029944151205006264,
1.231883612,0.011903138935033308,8.358765173747951E-4,0.12738473380580118,
1.24197403,-0.017292545652815627,0.015991589111391286,-0.2275340464514528,
1.252116687,0.0129810202785898,-0.0025296166083784294,0.009508712545869713,
1.262175021,-0.0011073526804789846,0.017129919565393822,0.030591284001539876,
1.272260543,0.03742135548073888,-0.009280402154386594,0.22750113389068538,
1.282347419,0.014614184566170696,-0.011255040717649892,-0.1014722984538583,
1.292326326,0.046167854362989036,-0.028157651386680957,-0.11948502870449218,
1.3026294,-0.03584944892385436,-0.003372502296783722,-0.1185723369284375,
1.312663151,-0.005695221332381817,0.03177849891216103,0.22692252596506357,
1.322760444,-0.03137123386674773,-0.03203803942656086,0.0014942280474414815,
1.332865028,0.013210238610794928,-0.01030754364375723,-0.08308043543314092,
1.342952321,-0.02390831582141653,0.06453769898935595,-0.162232323200028,
1.352934093,0.015349854052919276,0.0018307630938246833,0.05025793416458768,
1.363042011,-0.01070445456436625,0.03594111718511224,0.10149785123791943,
1.373232845,-9.021137422828007E-4,-0.021046500859454156,0.03139893406650707,
1.38333045,-0.01987530980638727,0.006147131158673852,-0.13194033150655926,
1.393425972,-0.019730966839250436,-0.02189735187390321,-0.0365993233107158,
1.403579983,-4.6188557390888785E-4,-0.017517881499122562,0.03201204525767665,
1.413628943,0.022614829347574555,-0.010183580244692944,0.13670048703621873,
1.423746392,-0.012553918277387749,0.045483252386162465,-0.07451412208977537,
1.433810872,0.0014490283209761534,0.02872515497995201,-0.051949859683539046,
1.443897644,-0.025655834144061362,0.019149402009588742,0.0235623351535601,
1.454059103,0.01778255838894402,-0.0038340942246578025,0.20655509883573941,
1.464093583,-0.0202504540384328,-0.01072871932847197,0.06564538522093599,
1.474207126,-0.01236963827614114,-0.0545516510761809,-0.13901964153028246,
1.484293846,0.005427177276578543,0.017650248610414532,-0.1227078702066482,
1.494483013,-0.010981146076228632,-0.04717137058302763,0.024416711647180733,
1.504570254,0.002707252042367922,-0.0300756465572119,0.14977781511852584,
1.514469734,-0.01698781717866671,-0.00873762934827807,0.08917650014169531,
1.524750777,0.03620914086461058,0.046640016083526595,-0.1355176255702375,
1.534894892,0.005982974884986808,0.03348129089244842,-0.12756769542689383,
1.544888591,-0.09098168286237722,0.01912358578498076,0.06266676040653252,
1.554993592,-0.08810823716762547,-0.0038547442241119584,1.4904852760010066,
1.565069791,-0.00536430573894886,0.07353065975438697,-1.4891181268554448,
1.575042344,-0.07324445130574153,0.06648597324237143,-0.9920963508495912,
1.585251929,0.02951105852208577,-0.008102784171939575,-0.5753260980136563,
1.595243961,0.03893174067562455,-0.13672680426855144,1.7002669231027472,
1.605470472,0.008161054733797982,-0.09405854359642074,1.049924537017354,
1.615633182,-0.039439827356016574,0.05882845508753931,-0.10624872487830395,
1.625759328,0.02973970311619764,0.035570595166680624,-1.038848772383112,
1.635659798,-0.014515466191467236,0.07825587223100457,-0.7123267290881312,
1.645713862,-0.00778165097880093,0.005143857738397858,0.590847997833011,
1.655921727,0.04357407382450321,-0.06866864622352732,0.2849724046140665,
1.666041155,0.03868997805374319,-0.05110419798468123,0.28543870860336185,
1.676218292,-0.022678131158690024,0.005085317225658331,-0.6642073216915296,
1.686225116,0.08145628428813588,-0.00359319016821906,0.525914110908495,
1.696319231,-0.08806387911155407,0.043094120498595845,-0.8625611001892199,
1.706418347,-0.016820985962268387,0.026813849469898718,1.0912369780029216,
1.716391421,-0.021118232718560434,0.05209686207642443,-1.3296761280468807,
1.726661786,-0.020725311129453444,0.034016044967335755,-0.029445248140628877,
1.736727569,0.025557701755235473,-0.03407872753702618,-0.08101698342461283,
1.746798247,0.05492266215377639,-0.09621598948926144,1.4215069088657781,
1.756894029,-0.009691983878663463,-0.023342677989724586,0.31743013646762286,
1.767036842,-0.06521442789439462,0.05410959151258206,-0.5849841134821521,
1.777159187,-0.010033592401775537,0.02413405886785297,-0.552263108656815,
1.787054188,0.014957460905048986,0.02696869402326034,-0.503101990831702,
1.7972782,0.027288862581995116,-0.0895160058800627,0.8348421683209661,
1.807400024,-0.012645416644456398,-0.0179826851419011,-0.1710544879994771,
1.817511327,0.05117523019532966,-0.010555423158915778,0.43776425872151137,
1.827586015,-0.024182101329003905,0.010709274324963935,-0.6496070134329468,
1.837646797,0.08408383012625763,-0.022078362295476245,0.7559453401813769,
1.847632423,-0.03616244708845465,0.03596742674553581,-0.4372000572006023,
1.857888987,0.05151521571199538,0.01345105051870496,0.24783211732545496,
1.867830446,0.010566396774613393,0.026083731292687665,-0.7862298505732301,
1.878136385,0.016114555407971964,-0.002117349792319284,0.4321260438578225,
1.888203834,0.005230206338096316,-0.024678217640557082,0.35719299206867916,
1.898316751,0.023337771962109136,0.03005682049509828,0.32789230259048985,
1.908219669,0.014839498575546672,0.020214734421705752,-0.3582626349783897,
1.91832066,-0.03792779574710661,0.035325400389461165,-0.5087925725823208,
1.928405244,-0.018850067694334463,-0.05218485903165465,0.33229547074273746,
1.938676964,-0.003587885252116743,0.01954367926580329,0.016839641975050057,
1.948619308,0.06608269329748262,0.004142777489524033,0.4271901278866803,
1.958827226,0.02222037884300318,-0.015839390860477337,-0.7844808078469061,
1.968784258,0.07906786658529733,-0.07013235720513603,0.36074161715020914,
1.979002853,-0.013360158140148376,0.005185677746785952,-0.10597076267631778,
1.988982073,0.00846548037951339,-0.037989402500904976,0.7388287365386343,
1.999085043,-0.043027010303933244,0.030900035549706314,-0.6271071767847172,
2.009326606,0.01920851727946693,-0.0020950283610772363,-0.08413660812699142,
2.019266816,-0.007617523983128122,0.06344626279640586,-0.33162889709729626,
2.029362025,0.005398149716848349,9.57612649348516E-4,0.5276564770487262,
2.039473953,-0.022496542987828078,-0.06435619834602108,0.10800546117999588,
2.049576819,-0.010335790441516751,-0.020839170960905,-0.15110020869272134,
2.059790622,-6.07182444003207E-4,0.02929733288421485,-0.2089867038194111,
2.069890258,-0.03879297761986017,-0.0072079154480755026,-0.0790828261902945,
2.079964686,-0.01571148823793221,0.013387280493636161,0.44621936526846717,
2.09002,0.0027536973071456833,0.010709824394908918,-0.3095696127656957,
2.100237553,-0.02461209895512574,-0.002924303426959207,-0.03313542654068158,
2.110301095,0.010956096630882317,-0.00233944274156736,-0.28699723283410705,
2.120382451,0.008764877304705848,-0.03634806090330639,0.7012676922483401,
2.130463493,0.014673351752974878,0.009228776981548004,-0.0480709292091408,
2.140585786,2.4651249902907235E-4,-0.02709348512481409,0.01134260355651584,
2.150699849,-0.02661784680161902,0.016632443564806323,-0.6842868180336943,
2.160790371,0.017012948262897898,0.001813785948494226,0.1459314464519501,
2.170715424,0.009779639616177699,0.028266085559637666,0.17037522307952813,
2.181008446,0.019315880596292995,-0.015694357256482994,0.22057599633471625,
2.191090374,-0.03434669609097403,-0.0010633169018355593,-0.11084312749277458,
2.201020479,0.003168424882668164,-0.02383498536770562,-0.17295031986531306,
2.211166366,-0.054926098650155145,8.561859746758493E-5,0.1068057597327492,
2.221365794,0.07098080415291971,-0.007592949070771654,0.02032238488580873,
2.23144668,0.006985248714791836,-0.006074359256617312,0.5448978920395078,
2.241399702,-0.08251842730036807,0.029617019304758643,-0.8473740752844101,
2.251683505,0.002938265619346042,0.06200084114800003,-0.19522790402635692,
2.261780277,-0.20833913483804978,-0.1840734062613638,1.870269550558211,
2.271678299,-0.12070263225703652,-0.13576656802666917,2.201068698307896,
2.281956738,0.022190296261555234,-0.009014465206247435,-0.5184251316857154,
2.292003978,0.10202813236637615,0.10387939191390527,-0.3113106925067761,
2.302108198,0.05097673009811801,0.09459568243447505,-2.3904223790786627,
2.312072261,0.11739583548688065,0.022046426385430987,-0.008468655826407101,
2.322170075,-0.021005014683539297,0.006144972204993965,-0.3898468240751889,
2.332378201,0.002349601105265109,-0.06403702373518086,1.0403671086109423,
2.3423494,-0.03259681986537592,0.0062312136076805025,-0.6310424947518722,
2.352615651,0.04287555156733977,0.016477139789495235,0.3724021797356123,
2.362697891,0.04579261015722265,-0.00214117606589527,-0.20773392637752508,
2.37287607,0.009819031324935834,0.025102115948126072,0.27434554322415217,
2.382908102,0.004024500105343554,0.02391241771310597,-0.826310613760521,
2.392964874,-0.027426181671172542,0.007637765267133945,-0.2703143906666199,
2.403000239,0.012535561373114457,-0.020704850547599615,0.06722169303310999,
2.413166074,0.06365856270017614,0.03706623912406935,0.18019108123312932,
2.42315571,0.0049581745467375815,-0.02397712826289357,-0.08185955566779413,
2.433360971,0.007797270552459656,0.01529480409973763,-0.3183150981475169,
2.443427691,-0.04356158412604069,0.035220181086491775,-0.38872800625238924,
2.453549567,0.02644230217052669,0.03966831377254425,0.2483033310820737,
2.46365837,-0.02864555883158708,-0.018064743589508547,0.05307534308831663,
2.473826444,0.011560053684318339,0.01619398688384055,0.3987171409257311,
2.483835612,0.03989383066336655,-0.044505649049217236,-0.03728315371449398,
2.49392254,0.012761445718132203,0.01036415041356506,0.13106367478231107,
2.504034051,-0.06257456987927537,0.05425999147390702,-0.15946867076985427,
2.513994625,-0.046228933929047436,0.07022305221514208,-0.7443214576119779,
2.524265772,-0.010168087362163417,0.03319410620058618,-0.3349682744880198,
2.534336346,-0.031118807696432396,-0.019413390652934376,0.915719075477945,
2.54444593,-0.02872576813151878,-0.03851504436858469,0.6176536905581376,
2.554519525,-0.003826998672886217,-0.023150591546122035,-0.6282792387155993,
2.56462838,0.016092013913787576,0.042771090273997156,-0.6443599937556819,
2.574774944,0.04735011784108255,-0.05772047304714445,0.6873592950345166,
2.584733018,0.045541532261147294,-0.03468420953436474,0.7490848237229262,
2.595002654,0.013448888002216164,0.029713470928797878,-0.1898610167540813,
2.605027655,0.1026964616285796,-0.049012949710742826,-0.38556267204584316,
2.615128594,0.005542717894477439,-0.027718190865243436,0.8177820095801227,
2.625056355,-0.09516462085997042,-0.04515889049889642,0.9223759372539426,
2.635280419,-0.04548591493252896,0.0060108322992166174,-0.40748499238434555,
2.645461097,0.05554861928078347,0.01630083474272412,-1.076809679698492,
2.655461306,0.017623826702855533,0.039855727575253824,-0.3481306356044964,
2.665642609,0.017929792277354,0.001238803284987905,0.5144550862429647,
2.675672298,0.022005271810164456,0.004821761622130952,-0.13622951010719042,
2.685760996,0.02526566735734176,-0.003804034651040969,-0.380964656669736,
2.695936675,0.07767337840262756,-0.12179562978801722,0.8865826447813987,
2.705971363,0.008508577199488526,-0.10126722282455441,2.030865694682541,
2.716059281,-0.1157762622819665,0.11435307372581102,-1.2713340555820931,
2.726156105,-0.0389908932436564,0.14128185507830887,-1.8521647481277839,
2.736244022,-0.004377651833618351,-0.00572691800453734,0.4106449104821479,
2.74639319,0.011820766430596763,-0.0582116599262434,0.9605853253583749,
2.756450222,0.1435319090696178,-0.058061496844345556,-0.07045996236955077,
2.766573713,0.2718851490666073,-0.18052448147968786,-1.1404622081768903,
2.776644235,0.658041280416616,-0.7381816253219949,-0.34542335540870006,
2.786731059,0.9324896191819256,-1.1000314033154575,0.5894053342277275,
2.796905278,0.8302676085840659,-0.7651034574607155,0.01949866313413473,
2.806949863,0.08960561785785326,0.18087682875799016,-1.313662086338395,
2.817053093,-0.9396262738411589,0.4243442356809528,-0.23881647937345107,
2.827119396,-0.950898597503103,0.465889240521157,1.4408346338840516,
2.837164345,-0.025220115871745108,-0.28234220527174936,0.4784611641384906,
2.847389242,0.362896188186393,-0.4940243322258223,-0.8009247637575676,
2.857465076,0.255840431918133,-0.44884962706605824,-0.13891485983417873,
2.867390181,0.859725913420859,-1.2171616146472315,0.7469499297596105,
2.877665547,-0.032395107733771744,-0.6442870767519651,-0.09197023807707794,
2.887805027,-1.696111188878668,0.15494683014505872,0.41675584078833694,
2.897887372,-0.9010329616467576,1.0624845117501718,-1.4134047145763624,
2.907957998,-3.348702031167382,2.964546556486472,-0.12324315032319966,
2.918035707,-2.138829865290351,2.8619696579089045,1.2000199816945667,
2.92822425,-0.5120477026570853,2.182315594491186,1.7721291750529193,
2.93823123,2.1760997338399077,-0.8628697104956132,0.9771706557161632,
2.948294408,1.3348231445395777,-1.3606722361012635,1.325698621740898,
2.958308992,-1.5140486136560576,0.8153314108717968,1.8458570541309989,
2.968516702,-1.9773834526924243,1.820635566319508,-3.4151470898494978,
2.978626859,-0.8081007623980803,1.1883579327308995,-2.8432085227096753,
2.988709412,-0.6847877998598706,-5.090363420355808,-1.4164850005407867,
2.999024361,2.3290424903672307,-6.378385859575662,2.4064001648505737,
3.008919466,5.471775004104088,-3.704494728920296,2.2315776514117083,
3.019051915,3.7070434163692076,-0.37402745427881534,1.6320333613637406,
3.029076187,1.5712514933492725,1.6391237788025945,1.248165904178883,
3.03926348,-0.7426359799269051,1.5028351634839703,0.7571966637727936,
3.049110251,-3.4671507475187946,1.6926006388743344,2.007802008752611,
3.059446971,-6.179233217033591,3.4379936227861743,3.32623672418959,
3.069305358,-3.2770222852967947,-0.3218446914622226,1.239791106646594,
3.079711557,-3.705712066518686,-0.07743176971030552,1.359581908754775,
3.089748953,-4.577304257096785,0.6199232327608084,1.2830321957049904,
3.099595361,-3.5430911168590686,0.9671174993251018,0.9574728146694618,
3.109701455,-1.826992653619091,-0.383184281179567,-0.4904983412820094,
3.119794738,-1.6722836675730068,0.0114025615141711,-1.0819288549103732,
3.129898124,-1.8166671897957105,-0.4658875590574009,-2.4054936454517364,
3.140248438,-0.3960545465143026,0.3972652096739401,-2.341944049662171,
3.150232293,2.468091932551742,0.348457943534135,-0.8392595854328633,
3.160202294,6.023547432912732,-0.874281159134484,2.205464585071679,
3.170457555,7.67655708161461,-1.4272622991337591,3.955545984463594,
3.180577192,4.222053541878602,-0.762568277417359,1.896466511691969,
3.190722609,-0.16577566930473542,1.1290935180197261,-2.757913002804628,
3.200721725,-0.8144890886054097,1.2633627336510105,-4.324720294821827,
3.210971257,-1.0308328327739762,1.328640197220491,-4.727745367327188,
3.220945581,-1.1196320102377357,1.7677651202702895,-4.287851582558041,
3.231046728,-0.38621940976489544,1.8777294759769738,-2.955271729303268,
3.241301364,0.44950759596738044,1.4791992668167353,-2.13437386232445,
3.251125219,0.7158632293312774,1.428525810548115,-1.083091512344911,
3.261145012,0.6876122963403881,1.307541565186539,-0.10032826663862338,
3.271402461,0.05209584331315531,0.7242526659065556,-0.3215986728812119,
3.281369389,0.018692360685680365,0.7134772975201664,-1.2187901687737188,
3.291431526,0.5435936342608247,0.8121175161167189,-2.1165875396820617,
3.301523766,1.2699724527940206,0.4121890537869297,-1.0305548828198683,
3.311623194,1.5944171085155054,0.3603971857175319,0.5584467950380514,
3.321887779,1.8884492980794942,0.8552645411765649,0.8604758503370817,
3.331974394,1.3153925790275602,0.4773526165227948,0.9105623819298216,
3.341916583,0.39726049533569574,1.2208103158744859,-0.3403218382305573,
3.352154552,0.1032879180199604,1.1796767408587683,-1.130339288211399,
3.362109033,-0.15104375370449222,1.0433400865346707,-0.7203965373806431,
3.372391638,-0.2549102959085019,1.1641142841935572,0.2970874636990013,
3.382584295,0.4894325687846731,1.1113352200794555,0.6552191042599818,
3.392610234,1.4947941266982707,0.29147563150790035,1.232858297324002,
3.402492682,0.6978414506506088,0.36725567000124215,0.7602742172049055,
3.412739194,0.6042417884501745,0.4393722392480637,-0.7095491046296303,
3.422879872,-0.673484814116722,0.39363570033399853,-1.7628247542847593,
3.433052686,-3.063234183748059,2.18430095528673,-2.2913259350196045,
3.442886905,0.7557276459062158,-0.7118831188272567,3.043449109162051,
3.45318175,0.33260078203869337,-0.1634499002131724,3.258364634009329,
3.463293418,-0.603493444345852,-0.28015796094202194,2.943795741631291,
3.473345919,-0.6360236582934541,0.11680800319462481,1.5046154507269076,
3.483277743,-1.3822237156057107,1.0549576330244497,-0.6771921914204277,
3.49336165,-0.8452897947807111,0.9052576103258101,-1.6220176538931774,
3.503656182,0.18568077232209856,0.8199744445838899,-2.8835333125676677,
3.513792329,1.918338533606275,0.414643877566526,-1.62878862515179,
3.523652642,1.251197335216319,0.3278843830590805,-1.6248116770989718,
3.533758841,-1.6115950607515055,-0.3582697335429703,-2.9432293160444125,
3.543845769,-3.537910100877816,0.6748958251041,-2.5154738413243,
3.554151708,-4.2285420394424875,2.7234287755617954,-3.7591886510013346,
3.564283115,-0.30293250850711484,1.098478738222874,-4.056968902711773,
3.574290773,2.9563074050595426,0.2198989421163855,-4.076841978362961,
3.584245044,5.410470576147244,-0.8124074912043522,-2.261654923861634,
3.594585879,6.799192882426585,-0.4009288768746151,-0.5643390739007086,
3.604506088,5.136726742464705,-0.3705424484235209,-0.8613585729633404,
3.614758068,3.036779312672936,-1.679325041502489,0.1728256782504216,
3.624875413,1.2993602024576854,-0.6884063222644912,-0.32908755615454544,
3.634718956,-0.044606457784828635,-0.1906370908926478,-0.4164989954241247,
3.644833592,-0.9550586784959294,-0.32489202745044654,-0.40598285722797156,
3.655106718,-0.5073885794544584,-0.2714057789427793,-0.6925356906896036,
3.665236355,0.6820144751815507,0.18510125270026911,-0.4237840113834701,
3.675210105,1.6565212328552015,0.1250966881953719,-0.22793626290926627,
3.685183284,2.064546515092755,-0.46303910452182784,0.24669189848606354,
3.695537451,2.096000996864243,-0.8339486633782043,0.10924698192361659,
3.70539365,2.0713652353576055,-1.0080933026508054,0.05292111459162774,
3.715482453,1.3084963783495613,-1.0095027488100978,-0.6855004801528697,
3.725578027,0.4262198626894147,-1.0412764391603835,-0.6786449252905087,
3.735903184,0.19540856837418819,-0.8330211513283068,0.4454104185627592,
3.745945217,0.16398829268763127,-0.37528189603823137,1.3369933510245238,
3.755875114,0.03159194030244894,-0.2044575419770691,1.2802844162322167,
3.766153031,-0.31183010071214223,0.0011548831663921177,1.1851179214745429,
3.776246678,-0.5865677335238146,-0.3783176553565344,0.40796257753607934,
3.786347825,0.614840432931925,-1.0266605863823957,-0.899461255872748,
3.796269857,2.062468659822102,-1.7521941383564048,-0.9494124304489309,
3.806350535,3.0290352916272125,-1.8537805334634445,-0.7212226590503068,
3.816463192,3.334940116846692,-1.4064099515205117,-0.4927022140017199,
3.826788975,3.1429612487507903,-1.2745261927227571,0.34516775760721785,
3.836874913,2.790181529518211,-0.9391757599338209,2.5094452870183916,
3.846746841,2.0406092739075383,1.0529297549069474,3.704566651367643,
3.856833561,-0.5242096633934992,2.2060811009836634,2.224323792285521,
3.867192052,-3.043412911989213,1.500544888721501,2.151039157729784,
3.877205282,-4.020649519044495,1.0701914651764195,3.640023068127187,
3.887298564,-3.848588821473389,1.0055512129126196,3.7739309911228442,
3.897380492,-2.0790524460336917,1.15686749926076,2.5824428275662434,
3.907335129,-1.149925230142383,0.6228671988714991,2.2804745257248697,
3.917440286,-0.44493064737074217,0.050098873843293035,1.5523985719959121,
3.927510079,-0.44788177375596927,-0.3468239008032956,-1.8954430503622541,
3.93762685,0.20481103607334994,-0.3310891865606056,-4.209352563458749,
3.947879403,0.4434913154309452,-0.6326205634208479,-4.47456098448282,
3.958060654,0.8796023174814751,-0.8393693846966395,-3.606463868228957,
3.968177114,0.6577128445857658,-0.9664610610410032,-1.7972458988891962,
